ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9125796,HW270416,05/11/2013 05:50:00 PM,036XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1123,011,28,27,11,1152327,1901301,2013,05/14/2013 12:40:14 AM,41.88503454326935,-87.71608859008688,"(41.88503454326935, -87.71608859008688)"
9125828,HW270343,05/11/2013 05:45:00 PM,002XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,0114,001,42,32,06,1177298,1901827,2013,05/14/2013 12:40:14 AM,41.88594844299587,-87.62437565270555,"(41.88594844299587, -87.62437565270555)"
9125721,HW270271,05/11/2013 05:45:00 PM,058XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0811,008,23,56,06,1139838,1868602,2013,05/14/2013 12:40:14 AM,41.795540982900405,-87.76274851356095,"(41.795540982900405, -87.76274851356095)"
9125730,HW270289,05/11/2013 05:44:00 PM,003XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1523,015,28,25,18,1139015,1901932,2013,05/15/2013 12:41:58 AM,41.88701843066607,-87.76495771242715,"(41.88701843066607, -87.76495771242715)"
9125696,HW270256,05/11/2013 05:43:00 PM,059XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0713,007,16,67,08B,1169292,1865595,2013,05/23/2013 12:40:15 AM,41.78670217873962,-87.6548261845322,"(41.78670217873962, -87.6548261845322)"
9125712,HW270246,05/11/2013 05:40:00 PM,028XX S CHRISTIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1032,010,22,30,18,1154448,1885117,2013,05/15/2013 12:41:58 AM,41.840581729456076,-87.7087322643777,"(41.840581729456076, -87.7087322643777)"
9125752,HW270274,05/11/2013 05:40:00 PM,015XX N KARLOV AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2534,025,30,23,18,1148812,1909795,2013,05/15/2013 12:41:58 AM,41.90841162182266,-87.72877655911388,"(41.90841162182266, -87.72877655911388)"
9125709,HW270272,05/11/2013 05:35:00 PM,013XX S MORGAN ST,0560,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,1232,012,25,28,08A,1170085,1893746,2013,05/14/2013 12:40:14 AM,41.86393405506651,-87.65109900526444,"(41.86393405506651, -87.65109900526444)"
9126609,HW270249,05/11/2013 05:35:00 PM,036XX N KILBOURN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,false,true,1731,,38,16,08B,,,2013,05/23/2013 12:40:15 AM,,,
9125756,HW270253,05/11/2013 05:30:00 PM,064XX S MOZART ST,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0823,008,15,66,04B,1158450,1861680,2013,05/14/2013 12:40:14 AM,41.7761867712812,-87.69468550347366,"(41.7761867712812, -87.69468550347366)"
9125690,HW270262,05/11/2013 05:30:00 PM,069XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0733,007,17,68,08B,1171541,1858897,2013,05/20/2013 12:42:09 AM,41.76827308071985,-87.64677624478281,"(41.76827308071985, -87.64677624478281)"
9125674,HW270242,05/11/2013 05:30:00 PM,037XX N SACRAMENTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1733,017,33,16,26,1155758,1924789,2013,05/15/2013 12:41:58 AM,41.94941912428456,-87.70285525395688,"(41.94941912428456, -87.70285525395688)"
9128909,HW273672,05/11/2013 05:30:00 PM,109XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,2212,022,19,75,14,1162297,1832092,2013,05/17/2013 12:41:21 AM,41.69491339300404,-87.68140421924963,"(41.69491339300404, -87.68140421924963)"
9128504,HW272485,05/11/2013 05:30:00 PM,008XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1112,,27,23,08B,,,2013,05/16/2013 12:41:03 AM,,,
9125759,HW270331,05/11/2013 05:30:00 PM,015XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2535,025,26,23,08B,1151790,1909977,2013,05/15/2013 12:41:58 AM,41.908852929576994,-87.71783199012808,"(41.908852929576994, -87.71783199012808)"
9125782,HW270316,05/11/2013 05:26:00 PM,072XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0832,008,18,66,18,1161584,1856768,2013,05/15/2013 12:41:58 AM,41.76264310392093,-87.68333250189997,"(41.76264310392093, -87.68333250189997)"
9125814,HW270266,05/11/2013 05:25:00 PM,0000X E ADAMS ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0113,001,42,32,03,1176712,1899435,2013,05/19/2013 12:39:40 AM,41.87939792728143,-87.62659988276921,"(41.87939792728143, -87.62659988276921)"
9125755,HW270306,05/11/2013 05:20:00 PM,061XX N WINTHROP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2433,024,48,77,14,1167706,1940941,2013,05/14/2013 12:40:14 AM,41.993491142160366,-87.65846852993292,"(41.993491142160366, -87.65846852993292)"
9125715,HW270283,05/11/2013 05:19:00 PM,0000X W 111TH ST,0560,ASSAULT,SIMPLE,GAS STATION,true,false,0513,005,34,49,08A,1178150,1831408,2013,05/14/2013 12:40:14 AM,41.69269247503767,-87.62338232456108,"(41.69269247503767, -87.62338232456108)"
9125760,HW270228,05/11/2013 05:18:00 PM,058XX W LE MOYNE ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2531,025,29,25,08B,1137020,1909416,2013,05/15/2013 12:41:58 AM,41.9075914940628,-87.77210423873935,"(41.9075914940628, -87.77210423873935)"
9125743,HW270264,05/11/2013 05:18:00 PM,060XX S MARSHFIELD AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,0714,007,15,67,19,1166421,1864453,2013,05/15/2013 12:41:58 AM,41.78363007865485,-87.66538532484402,"(41.78363007865485, -87.66538532484402)"
9125731,HW270233,05/11/2013 05:15:00 PM,095XX S PEORIA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2223,022,21,73,14,1171962,1841236,2013,05/14/2013 12:40:14 AM,41.71979971749084,-87.64575034904169,"(41.71979971749084, -87.64575034904169)"
9125728,HW270270,05/11/2013 05:15:00 PM,075XX S COLFAX AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0421,004,7,43,18,1194796,1855377,2013,05/15/2013 12:41:58 AM,41.75807294244821,-87.56165262584916,"(41.75807294244821, -87.56165262584916)"
9125726,HW270258,05/11/2013 05:10:00 PM,016XX N HARLEM AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2513,025,36,25,06,1127897,1909882,2013,05/14/2013 12:40:14 AM,41.90902916745105,-87.8056073331791,"(41.90902916745105, -87.8056073331791)"
9125858,HW270236,05/11/2013 05:10:00 PM,054XX W FERDINAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1523,015,37,25,08B,1140058,1902663,2013,05/17/2013 12:41:21 AM,41.88900536493013,-87.7611095696441,"(41.88900536493013, -87.7611095696441)"
9125808,HW270237,05/11/2013 05:09:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,018,42,8,06,1177298,1906202,2013,05/14/2013 12:40:14 AM,41.89795365999346,-87.62424288212506,"(41.89795365999346, -87.62424288212506)"
9125672,HW270229,05/11/2013 05:05:00 PM,056XX S RACINE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0712,007,16,68,08B,1169323,1867385,2013,05/23/2013 12:40:15 AM,41.791613475967054,-87.6546607144169,"(41.791613475967054, -87.6546607144169)"
9125735,HW270309,05/11/2013 05:02:00 PM,078XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0612,006,17,71,18,1167440,1852574,2013,05/15/2013 12:41:58 AM,41.75101076326258,-87.6619892462325,"(41.75101076326258, -87.6619892462325)"
9125771,HW270238,05/11/2013 05:01:00 PM,032XX W WARREN BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1123,011,28,27,08B,1154405,1900114,2013,05/14/2013 12:40:14 AM,41.88173602755656,-87.70848953062945,"(41.88173602755656, -87.70848953062945)"
9125764,HW270310,05/11/2013 05:01:00 PM,078XX S LAFLIN ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,true,false,0612,006,17,71,18,1167440,1852574,2013,05/15/2013 12:41:58 AM,41.75101076326258,-87.6619892462325,"(41.75101076326258, -87.6619892462325)"
9126263,HW270868,05/11/2013 05:00:00 PM,0000X W WACKER DR,0820,THEFT,$500 AND UNDER,STREET,false,false,0111,001,42,32,06,1176273,1902094,2013,05/14/2013 12:40:14 AM,41.88670428115638,-87.62813157285312,"(41.88670428115638, -87.62813157285312)"
9127299,HW272039,05/11/2013 05:00:00 PM,024XX S ALBANY AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,1033,010,12,30,08A,1156037,1887755,2013,05/16/2013 12:41:03 AM,41.847788851473574,-87.70283014407633,"(41.847788851473574, -87.70283014407633)"
9125678,HW270243,05/11/2013 05:00:00 PM,111XX S KEDZIE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,true,false,2211,022,19,74,14,1156964,1830765,2013,05/14/2013 12:40:14 AM,41.69138096368281,-87.70096580481416,"(41.69138096368281, -87.70096580481416)"
9126082,HW270656,05/11/2013 05:00:00 PM,036XX N CHRISTIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,1733,017,35,16,26,1153362,1924225,2013,05/17/2013 12:41:21 AM,41.94791949540687,-87.71167768763948,"(41.94791949540687, -87.71167768763948)"
9125802,HW270415,05/11/2013 05:00:00 PM,006XX W ARLINGTON PL,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1935,019,43,7,06,1171628,1916677,2013,05/17/2013 12:41:21 AM,41.92682431040852,-87.64475918310148,"(41.92682431040852, -87.64475918310148)"
9125833,HW270461,05/11/2013 05:00:00 PM,025XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1411,014,1,22,06,1158712,1918472,2013,05/17/2013 12:41:21 AM,41.93202472644575,-87.69217042684552,"(41.93202472644575, -87.69217042684552)"
9127874,HW270500,05/11/2013 05:00:00 PM,079XX S MARQUETTE AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0422,,7,46,04B,,,2013,05/23/2013 12:40:15 AM,,,
9125705,HW270259,05/11/2013 05:00:00 PM,0000X E 57TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0225,002,20,40,08B,1177863,1867291,2013,05/17/2013 12:41:21 AM,41.7911662647395,-87.62334918978279,"(41.7911662647395, -87.62334918978279)"
9126494,HW271228,05/11/2013 05:00:00 PM,033XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1922,019,32,5,06,1163602,1922099,2013,05/17/2013 12:41:21 AM,41.94187566635139,-87.67409789256361,"(41.94187566635139, -87.67409789256361)"
9125695,HW270199,05/11/2013 05:00:00 PM,068XX S PAULINA ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0725,007,17,67,08B,1166145,1859541,2013,05/18/2013 12:40:11 AM,41.770156795797654,-87.66653687982487,"(41.770156795797654, -87.66653687982487)"
9126084,HW270673,05/11/2013 05:00:00 PM,021XX W DEVON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2412,024,50,2,07,1161045,1942517,2013,05/15/2013 12:41:58 AM,41.99795716861003,-87.68292622715789,"(41.99795716861003, -87.68292622715789)"
9130463,HW275293,05/11/2013 05:00:00 PM,023XX W 47TH PL,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0931,009,12,61,06,1161702,1873157,2013,05/22/2013 12:45:12 AM,41.807614269190076,-87.68244529006842,"(41.807614269190076, -87.68244529006842)"
9125714,HW270255,05/11/2013 04:59:00 PM,063XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,0312,003,20,69,26,1179978,1862711,2013,05/15/2013 12:41:58 AM,41.778550114614454,-87.61573416980681,"(41.778550114614454, -87.61573416980681)"
9135051,HW270210,05/11/2013 04:50:00 PM,0000X W CHECKPOINT 10 ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1655,016,41,76,26,1104633,1933650,2013,05/23/2013 12:40:15 AM,41.97461318594072,-87.89062026965517,"(41.97461318594072, -87.89062026965517)"
9125880,HW270428,05/11/2013 04:50:00 PM,059XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1511,015,29,25,08B,1136554,1907343,2013,05/15/2013 12:41:58 AM,41.901911281187346,-87.77386576331077,"(41.901911281187346, -87.77386576331077)"
9125779,HW270293,05/11/2013 04:45:00 PM,002XX W 22ND PL,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0914,009,25,34,06,1175230,1889458,2013,05/14/2013 12:40:14 AM,41.85205373176375,-87.63234062883613,"(41.85205373176375, -87.63234062883613)"
9125713,HW270202,05/11/2013 04:45:00 PM,090XX S ASHLAND AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,TAVERN/LIQUOR STORE,false,false,2221,022,21,73,10,1167302,1844594,2013,05/15/2013 12:41:58 AM,41.729115443551144,-87.6627228229004,"(41.729115443551144, -87.6627228229004)"
9125684,HW270234,05/11/2013 04:45:00 PM,021XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1234,012,25,31,06,1166012,1889518,2013,05/19/2013 12:39:40 AM,41.852419888832195,-87.66617134733086,"(41.852419888832195, -87.66617134733086)"
9125818,HW270217,05/11/2013 04:45:00 PM,016XX N SPAULDING AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,1422,014,26,23,04B,1153851,1910759,2013,05/15/2013 12:41:58 AM,41.91095797471995,-87.71023993691134,"(41.91095797471995, -87.71023993691134)"
9125825,HW270366,05/11/2013 04:45:00 PM,057XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0232,002,20,40,03,1178171,1867192,2013,05/21/2013 12:41:47 AM,41.79088761377848,-87.62222283180903,"(41.79088761377848, -87.62222283180903)"
9125704,HW270223,05/11/2013 04:45:00 PM,001XX N HOMAN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1123,011,28,27,14,1153661,1900504,2013,05/17/2013 12:41:21 AM,41.882821059687586,-87.71121111294677,"(41.882821059687586, -87.71121111294677)"
9135154,HW279866,05/11/2013 04:43:00 PM,055XX W GRAND AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,GOVERNMENT BUILDING/PROPERTY,true,false,2515,025,29,19,24,1138769,1913443,2013,05/23/2013 12:40:15 AM,41.91861046365038,-87.76558133919194,"(41.91861046365038, -87.76558133919194)"
9125702,HW270224,05/11/2013 04:40:00 PM,074XX S CICERO AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0833,008,13,65,08A,1145731,1854763,2013,05/14/2013 12:40:14 AM,41.757455063999956,-87.74148758280043,"(41.757455063999956, -87.74148758280043)"
9125909,HW270250,05/11/2013 04:40:00 PM,035XX N WILTON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1924,019,44,6,05,1169271,1923575,2013,05/23/2013 12:40:15 AM,41.94580434657831,-87.65321897696035,"(41.94580434657831, -87.65321897696035)"
9125747,HW270244,05/11/2013 04:40:00 PM,025XX W 66TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0832,008,15,66,08B,1160477,1860763,2013,05/14/2013 12:40:14 AM,41.77362884500638,-87.687279871767,"(41.77362884500638, -87.687279871767)"
9125703,HW270220,05/11/2013 04:40:00 PM,055XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0231,002,20,40,08B,1178499,1868453,2013,05/20/2013 12:42:09 AM,41.7943404667791,-87.6209818284922,"(41.7943404667791, -87.6209818284922)"
9125753,HW270251,05/11/2013 04:40:00 PM,002XX W 22ND PL,0810,THEFT,OVER $500,STREET,false,false,0914,009,25,34,06,1175247,1889538,2013,05/14/2013 12:40:14 AM,41.85227287679755,-87.63227583761054,"(41.85227287679755, -87.63227583761054)"
9125636,HW270184,05/11/2013 04:37:00 PM,065XX N CLARK ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2432,024,40,1,18,1164056,1943701,2013,05/15/2013 12:41:58 AM,42.00114280136257,-87.67181618537052,"(42.00114280136257, -87.67181618537052)"
9125815,HW270277,05/11/2013 04:30:00 PM,0000X N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,0114,001,42,32,06,1177351,1900470,2013,05/14/2013 12:40:14 AM,41.882223560956454,-87.62422220417827,"(41.882223560956454, -87.62422220417827)"
9126055,HW270693,05/11/2013 04:30:00 PM,048XX W ST PAUL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2533,025,37,25,07,1143826,1911239,2013,05/23/2013 12:40:15 AM,41.91246908416524,-87.74705659129165,"(41.91246908416524, -87.74705659129165)"
9125830,HW270294,05/11/2013 04:30:00 PM,030XX N CLARK ST,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,false,false,1934,019,44,6,17,1170663,1920415,2013,05/17/2013 12:41:21 AM,41.93710275839773,-87.64819534386045,"(41.93710275839773, -87.64819534386045)"
9128853,HW273552,05/11/2013 04:30:00 PM,066XX S WOODLAWN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,0321,003,5,42,14,1185315,1861324,2013,05/16/2013 12:41:03 AM,41.774620185532946,-87.596212208138,"(41.774620185532946, -87.596212208138)"
9128977,HW273754,05/11/2013 04:30:00 PM,050XX S CALUMET AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0224,002,3,38,05,1179251,1871509,2013,05/16/2013 12:41:03 AM,41.802709275433905,-87.61813105651221,"(41.802709275433905, -87.61813105651221)"
9125707,HW270254,05/11/2013 04:29:00 PM,002XX W 119TH ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,0522,005,34,53,26,1176497,1825982,2013,05/14/2013 12:40:14 AM,41.67783993514846,-87.62959650080316,"(41.67783993514846, -87.62959650080316)"
9125691,HW270196,05/11/2013 04:23:00 PM,045XX N ST LOUIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1723,017,33,14,18,1152191,1930133,2013,05/15/2013 12:41:58 AM,41.964154684847024,-87.71582555728776,"(41.964154684847024, -87.71582555728776)"
9125667,HW270215,05/11/2013 04:20:00 PM,112XX S INDIANA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0531,005,9,49,18,1179532,1830491,2013,05/15/2013 12:41:58 AM,41.690144727894435,-87.61835047475557,"(41.690144727894435, -87.61835047475557)"
9125651,HW270179,05/11/2013 04:15:00 PM,046XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,2533,025,37,25,03,1144852,1910261,2013,05/20/2013 12:42:09 AM,41.909766042528794,-87.74331201064736,"(41.909766042528794, -87.74331201064736)"
9125716,HW270168,05/11/2013 04:10:00 PM,062XX N SAUGANASH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1711,017,39,12,06,1144403,1941415,2013,05/16/2013 12:41:03 AM,41.99526375877554,-87.7441747038358,"(41.99526375877554, -87.7441747038358)"
9125711,HW270186,05/11/2013 04:10:00 PM,070XX S THROOP ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,false,true,0734,007,17,67,04B,1168834,1858139,2013,05/20/2013 12:42:09 AM,41.76625189824618,-87.65672054400787,"(41.76625189824618, -87.65672054400787)"
9125720,HW270185,05/11/2013 04:08:00 PM,054XX N KENMORE AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,2023,020,48,77,26,1168223,1936472,2013,05/14/2013 12:40:14 AM,41.981216909206736,-87.65669668609755,"(41.981216909206736, -87.65669668609755)"
9125683,HW270208,05/11/2013 04:08:00 PM,069XX S HAMLIN AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,0833,008,13,65,03,1152186,1858547,2013,05/22/2013 12:45:12 AM,41.7677146808433,-87.71773133769598,"(41.7677146808433, -87.71773133769598)"
9125625,HW270167,05/11/2013 04:05:00 PM,049XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0223,002,4,38,18,1179739,1872205,2013,05/15/2013 12:41:58 AM,41.80460800344182,-87.6163200675607,"(41.80460800344182, -87.6163200675607)"
9125628,HW270149,05/11/2013 04:03:00 PM,033XX N ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,true,false,1922,019,44,6,26,1165027,1922013,2013,05/14/2013 12:40:14 AM,41.94160948624639,-87.66886287827035,"(41.94160948624639, -87.66886287827035)"
9125826,HW270355,05/11/2013 04:00:00 PM,054XX W RICE ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,1524,015,37,25,06,1139461,1905168,2013,05/15/2013 12:41:58 AM,41.895890298858305,-87.76324089663895,"(41.895890298858305, -87.76324089663895)"
9125806,HW270273,05/11/2013 04:00:00 PM,015XX S CHRISTIANA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1021,010,24,29,06,1154318,1892447,2013,05/14/2013 12:40:14 AM,41.860698698551,-87.70901375786393,"(41.860698698551, -87.70901375786393)"
9125624,HW270173,05/11/2013 04:00:00 PM,003XX E RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,0114,001,42,32,06,1178687,1901210,2013,05/15/2013 12:41:58 AM,41.88422376160896,-87.61929386365179,"(41.88422376160896, -87.61929386365179)"
9125657,HW270162,05/11/2013 04:00:00 PM,0000X S LAFLIN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1224,012,2,28,08B,1166369,1900044,2013,05/18/2013 12:40:11 AM,41.88129650814937,-87.66456008356111,"(41.88129650814937, -87.66456008356111)"
9127262,HW272030,05/11/2013 04:00:00 PM,008XX S WABASH AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,0123,001,2,32,06,1176959,1896530,2013,05/15/2013 12:41:58 AM,41.87142085276573,-87.62578087997295,"(41.87142085276573, -87.62578087997295)"
9125862,HW270465,05/11/2013 04:00:00 PM,028XX W HOLLYWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2011,020,40,2,06,1156207,1937774,2013,05/15/2013 12:41:58 AM,41.985041623979306,-87.70085243438292,"(41.985041623979306, -87.70085243438292)"
9125787,HW270368,05/11/2013 04:00:00 PM,022XX W 50TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0931,009,16,63,14,1162306,1871184,2013,05/17/2013 12:41:21 AM,41.80218754019042,-87.680284959836,"(41.80218754019042, -87.680284959836)"
9125774,HW270346,05/11/2013 04:00:00 PM,074XX W TALCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,HOSPITAL BUILDING/GROUNDS,false,false,1612,016,41,10,14,1125711,1938859,2013,05/22/2013 12:45:12 AM,41.988582146874855,-87.81299161426288,"(41.988582146874855, -87.81299161426288)"
9128673,HW273520,05/11/2013 04:00:00 PM,053XX S DAMEN AVE,0810,THEFT,OVER $500,STREET,false,false,0932,009,16,61,06,1163967,1869313,2013,05/16/2013 12:41:03 AM,41.7970184953372,-87.67424598098425,"(41.7970184953372, -87.67424598098425)"
9125673,HW270211,05/11/2013 04:00:00 PM,012XX S CALIFORNIA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1023,010,28,29,14,1157928,1894089,2013,05/16/2013 12:41:03 AM,41.86513171721878,-87.69571746738734,"(41.86513171721878, -87.69571746738734)"
9125627,HW270176,05/11/2013 04:00:00 PM,018XX S WENTWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0914,009,25,34,14,1175306,1891193,2013,05/16/2013 12:41:03 AM,41.85681299412032,-87.63200967992837,"(41.85681299412032, -87.63200967992837)"
9130321,HW275166,05/11/2013 04:00:00 PM,064XX N MAPLEWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,2412,024,50,2,06,1158187,1942858,2013,05/17/2013 12:41:21 AM,41.99895197386289,-87.69343044484633,"(41.99895197386289, -87.69343044484633)"
9131316,HW276098,05/11/2013 04:00:00 PM,023XX N LAWNDALE AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,2525,025,35,22,06,1151369,1915103,2013,05/19/2013 12:39:40 AM,41.92292741825359,-87.71924372429936,"(41.92292741825359, -87.71924372429936)"
9134103,HW278241,05/11/2013 03:57:00 PM,032XX N KILBOURN AVE,2830,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,false,false,1731,017,30,16,17,1145764,1921350,2013,05/23/2013 12:40:15 AM,41.940178067934035,-87.73967964116396,"(41.940178067934035, -87.73967964116396)"
9125722,HW270212,05/11/2013 03:56:00 PM,007XX W 61ST ST,2900,WEAPONS VIOLATION,UNLAWFUL USE/SALE AIR RIFLE,ABANDONED BUILDING,true,false,0711,007,16,68,15,1172279,1864456,2013,05/14/2013 12:40:14 AM,41.783511428569284,-87.64390777531561,"(41.783511428569284, -87.64390777531561)"
9125671,HW270137,05/11/2013 03:51:00 PM,040XX S ARCHER AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,0921,009,12,58,08B,1158370,1877711,2013,05/14/2013 12:40:14 AM,41.820179618462376,-87.69454205478796,"(41.820179618462376, -87.69454205478796)"
9125659,HW270138,05/11/2013 03:47:00 PM,037XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,1011,010,24,29,26,1151547,1894411,2013,05/14/2013 12:40:14 AM,41.86614298530862,-87.71913395149078,"(41.86614298530862, -87.71913395149078)"
9126484,HW270958,05/11/2013 03:45:00 PM,009XX W BELMONT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,CTA PLATFORM,false,false,1933,019,44,6,11,1169257,1921390,2013,05/15/2013 12:41:58 AM,41.9398089194499,-87.65333414726112,"(41.9398089194499, -87.65333414726112)"
9125710,HW270146,05/11/2013 03:45:00 PM,056XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),false,false,1511,015,29,25,26,1138354,1904813,2013,05/14/2013 12:40:14 AM,41.894936247399514,-87.76731533442133,"(41.894936247399514, -87.76731533442133)"
